Time[s], Channel 0,,Call interval,In-code,,,Call Interval,,In-Code
1.059208167,0,,,0.351417,,,,,
1.062295625,1,,3.438875,,,,,,
1.062645583,0,,,0.349958,,,,,
1.063521417,1,,1.225791667,,,,,,
1.063872208,0,,,0.350791,,,,,
1.067959667,1,,4.43825,,,,,,
1.068309625,0,,,0.349958,,,,,
1.071407833,1,,3.448166667,,,,,,
1.071758667,0,,,0.350834,,,,,
1.074856,1,,3.448166667,,,,,,
1.0752065,0,,,0.3505,,,,,
1.078305333,1,,3.449333333,,,,,,
1.078655958,0,,,0.350625,,,,,
1.081754,1,,3.448666667,,,,,,
1.08210275,0,,,0.34875,,,,,
1.086204167,1,,4.450166667,,,,,,
1.086552708,0,,,0.348541,,,,,
1.08742875,1,,1.224583333,,,,,,
1.087779417,0,,,0.350667,,,,,
1.090865625,1,,3.436875,,,,,,
1.091214125,0,,,0.3485,,,,,
1.092089167,1,,1.223541667,,,,,,
1.09243975,0,,,0.350583,,,,,
1.09652575,1,,4.436583333,,,,,,
1.096875042,0,,,0.349292,,,,,
1.099970917,1,,3.445166667,,,,,,
1.10032075,0,,,0.349833,,,,,
1.103421167,1,,3.45025,,,,,,
1.103770542,0,,,0.349375,,,,,
1.106867792,1,,3.446625,,,,,,
1.107218333,0,,,0.350541,,,,,
1.110317333,1,,3.449541667,,,,,,
1.110667958,0,,,0.350625,,,,,
1.114759375,1,,4.442041667,,,,,,
1.115108333,0,,,0.348958,,,,,
1.115983875,1,,1.2245,,,,,,
1.116332958,0,,,0.349083,,,,,
1.119419125,1,,3.43525,,,,,,
1.1197695,0,,,0.350375,,,,,
1.120645958,1,,1.226833333,,,,,,
1.120994875,0,,,0.348917,,,,,
1.125078667,1,,4.432708333,,,,,,
1.12542925,0,,,0.350583,,,,,
1.126540542,1,,1.461875,,,,,,
1.126890417,0,,,0.349875,,,,,
1.130976333,1,,4.435791667,,,,,,
1.131325958,0,,,0.349625,,,,,
1.134424542,1,,3.448208333,,,,,,
1.134774042,0,,,0.3495,,,,,
1.137867417,1,,3.442875,,,,,,
1.138217542,0,,,0.350125,,,,,
1.141307375,1,,3.439958333,,,,,,
1.141656833,0,,,0.349458,,,,,
1.145755375,1,,4.448,,,,,,
1.146104792,0,,,0.349417,,,,,
1.1469805,1,,1.225125,,,,,,
1.147329417,0,,,0.348917,,,,,
1.150413042,1,,3.432541667,,,,,,
1.150764375,0,,,0.351333,,,,,
1.151640208,1,,1.227166667,,,,,,
1.151989,0,,,0.348792,,,,,
1.156073833,1,,4.433625,,,,,,
1.15642325,0,,,0.349417,,,,,
1.157535667,1,,1.461833333,,,,,,
1.157884875,0,,,0.349208,,,,,
1.161970958,1,,4.435291667,,,,,,
1.162320917,0,,,0.349959,,,,,
1.165418375,1,,3.447416667,,,,,,
1.165770375,0,,,0.352,,,,,
1.1688675,1,,3.449125,,,,,,
1.169217875,0,,,0.350375,,,,,
1.17231725,1,,3.44975,,,,,,
1.17266825,0,,,0.351,,,,,
1.175759667,1,,3.442416667,,,,,,
1.176110583,0,,,0.350916,,,,,
1.17698875,1,,1.229083333,,,,,,
1.177338,0,,,0.34925,,,,,
1.18042275,1,,3.434,,,,,,
1.180773458,0,,,0.350708,,,,,
1.181648125,1,,1.225375,,,,,,
1.181999208,0,,,0.351083,,,,,
1.185086417,1,,3.438291667,,,,,,
1.185437167,0,,,0.35075,,,,,
1.186311583,1,,1.225166667,,,,,,
1.186662333,0,,,0.35075,,,,,
1.190748125,1,,4.436541667,,,,,,
1.1910975,0,,,0.349375,,,,,
1.19419825,1,,3.450125,,,,,,
1.194547708,0,,,0.349458,,,,,
1.197644833,1,,3.446583333,,,,,,
1.197995667,0,,,0.350834,,,,,
1.201095,1,,3.450166667,,,,,,
1.201444542,0,,,0.349542,,,,,
1.204541167,1,,3.446166667,,,,,,
1.204892042,0,,,0.350875,,,,,
1.208985375,1,,4.444208333,,,,,,
1.209334625,0,,,0.34925,,,,,
1.210208625,1,,1.22325,,,,,,
1.210558917,0,,,0.350292,,,,,
1.213645958,1,,3.437333333,,,,,,
1.213995875,0,,,0.349917,,,,,
1.214869792,1,,1.223833333,,,,,,
1.215221,0,,,0.351208,,,,,
1.219310417,1,,4.440625,,,,,,
1.219661208,0,,,0.350791,,,,,
1.222759042,1,,3.448625,,,,,,
1.223108833,0,,,0.349791,,,,,
1.226209125,1,,3.450083333,,,,,,
1.226560167,0,,,0.351042,,,,,
1.229656875,1,,3.44775,,,,,,
1.230005958,0,,,0.349083,,,,,
1.233104833,1,,3.447958333,,,,,,
1.233454333,0,,,0.3495,,,,,
1.237554833,1,,4.45,,,,,,
1.237904542,0,,,0.349709,,,,,
1.238781292,1,,1.226458333,,,,,,
1.239130167,0,,,0.348875,,,,,
1.242219208,1,,3.437916667,,,,,,
1.24256825,0,,,0.349042,,,,,
1.243446417,1,,1.227208333,,,,,,
1.243795667,0,,,0.34925,,,,,
1.247880917,1,,4.4345,,,,,,
1.248231,0,,,0.350083,,,,,
1.249342458,1,,1.461541667,,,,,,
1.24969325,0,,,0.350792,,,,,
1.25377425,1,,4.431791667,,,,,,
1.254123792,0,,,0.349542,,,,,
1.257214208,1,,3.439958333,,,,,,
1.257565125,0,,,0.350917,,,,,
1.260663,1,,3.448791667,,,,,,
1.261013042,0,,,0.350042,,,,,
1.264111583,1,,3.448583333,,,,,,
1.264461292,0,,,0.349709,,,,,
1.268560042,1,,4.448458333,,,,,,
1.268909417,0,,,0.349375,,,,,
1.269783542,1,,1.2235,,,,,,
1.270132208,0,,,0.348666,,,,,
1.273215542,1,,3.432,,,,,,
1.273565,0,,,0.349458,,,,,
1.274441333,1,,1.225791667,,,,,,
1.274791833,0,,,0.3505,,,,,
1.277877583,1,,3.43625,,,,,,
1.278227083,0,,,0.3495,,,,,
1.2791025,1,,1.224916667,,,,,,
1.279452542,0,,,0.350042,,,,,
1.283538125,1,,4.435625,,,,,,
1.28388825,0,,,0.350125,,,,,
1.28698625,1,,3.448125,,,,,,
1.287334542,0,,,0.348292,,,,,
1.290432,1,,3.44575,,,,,,
1.290781792,0,,,0.349792,,,,,
1.293880417,1,,3.448416667,,,,,,
1.294231667,0,,,0.35125,,,,,
1.297327708,1,,3.447291667,,,,,,
1.297677375,0,,,0.349667,,,,,
1.301778458,1,,4.45075,,,,,,
1.302127792,0,,,0.349334,,,,,
1.303002292,1,,1.223833333,,,,,,
1.303351083,0,,,0.348791,,,,,
1.306437417,1,,3.435125,,,,,,
1.306787833,0,,,0.350416,,,,,
1.307662167,1,,1.22475,,,,,,
1.308013208,0,,,0.351041,,,,,
1.312100917,1,,4.43875,,,,,,
1.312450625,0,,,0.349708,,,,,
1.315546625,1,,3.445708333,,,,,,
1.31589675,0,,,0.350125,,,,,
1.318995583,1,,3.448958333,,,,,,
1.319343917,0,,,0.348334,,,,,
1.322443625,1,,3.448041667,,,,,,
1.322793792,0,,,0.350167,,,,,
1.325893167,1,,3.449541667,,,,,,
1.326242042,0,,,0.348875,,,,,
1.330338667,1,,4.4455,,,,,,
1.330689167,0,,,0.3505,,,,,
1.33156525,1,,1.226583333,,,,,,
1.331915167,0,,,0.349917,,,,,
1.335002083,1,,3.436833333,,,,,,
1.335351667,0,,,0.349584,,,,,
1.336227042,1,,1.224958333,,,,,,
1.336576583,0,,,0.349541,,,,,
1.340661375,1,,4.434333333,,,,,,
1.341010875,0,,,0.3495,,,,,
1.342121125,1,,1.45975,,,,,,
1.342472458,0,,,0.351333,,,,,
1.346557042,1,,4.435916667,,,,,,
1.34690825,0,,,0.351208,,,,,
1.35000875,1,,3.451708333,,,,,,
1.350359417,0,,,0.350667,,,,,
1.353457,1,,3.44825,,,,,,
1.353808333,0,,,0.351333,,,,,
1.35690925,1,,3.45225,,,,,,
1.357258167,0,,,0.348917,,,,,
1.361357875,1,,4.448625,,,,,,
1.361707917,0,,,0.350042,,,,,
1.362582083,1,,1.224208333,,,,,,
1.36293175,0,,,0.349667,,,,,
1.366012292,1,,3.430208333,,,,,,
1.366363125,0,,,0.350833,,,,,
1.367235958,1,,1.223666667,,,,,,
1.367585667,0,,,0.349709,,,,,
1.37166225,1,,4.426291667,,,,,,
1.372013292,0,,,0.351042,,,,,
1.373127292,1,,1.465041667,,,,,,
1.3734785,0,,,0.351208,,,,,
1.377563625,1,,4.436333333,,,,,,
1.377914583,0,,,0.350958,,,,,
1.381012625,1,,3.449,,,,,,
1.381361458,0,,,0.348833,,,,,
1.384457917,1,,3.445291667,,,,,,
1.384807958,0,,,0.350041,,,,,
1.387907292,1,,3.449375,,,,,,
1.388257208,0,,,0.349916,,,,,
1.391354417,1,,3.447125,,,,,,
1.391704958,0,,,0.350541,,,,,
1.395796167,1,,4.44175,,,,,,
1.396146708,0,,,0.350541,,,,,
1.397026625,1,,1.230458333,,,,,,
1.397377625,0,,,0.351,,,,,
1.400462542,1,,3.435916667,,,,,,
1.400813167,0,,,0.350625,,,,,
1.401687542,1,,1.225,,,,,,
1.402037708,0,,,0.350166,,,,,
1.406124958,1,,4.437416667,,,,,,
1.406473875,0,,,0.348917,,,,,
1.409573583,1,,3.448625,,,,,,
1.409923708,0,,,0.350125,,,,,
1.413023292,1,,3.449708333,,,,,,
1.413373,0,,,0.349708,,,,,
1.416473708,1,,3.450416667,,,,,,
1.416823417,0,,,0.349709,,,,,
1.41992275,1,,3.449041667,,,,,,
1.420271792,0,,,0.349042,,,,,
1.424367833,1,,4.445083333,,,,,,
1.424717208,0,,,0.349375,,,,,
1.42559225,1,,1.224416667,,,,,,
1.425941458,0,,,0.349208,,,,,
1.429026917,1,,3.434666667,,,,,,
1.429377083,0,,,0.350166,,,,,
1.43025175,1,,1.224833333,,,,,,
1.430601333,0,,,0.349583,,,,,
1.434689583,1,,4.437833333,,,,,,
1.435039208,0,,,0.349625,,,,,
1.438138208,1,,3.448625,,,,,,
1.438487167,0,,,0.348959,,,,,
1.441585333,1,,3.447125,,,,,,
1.441936792,0,,,0.351459,,,,,
1.445036458,1,,3.451125,,,,,,
1.4453875,0,,,0.351042,,,,,
1.448482917,1,,3.446458333,,,,,,
1.448833333,0,,,0.350416,,,,,
1.452931708,1,,4.448791667,,,,,,
1.453282833,0,,,0.351125,,,,,
1.454157875,1,,1.226166667,,,,,,
1.454509375,0,,,0.3515,,,,,
1.4575975,1,,3.439625,,,,,,
1.457948208,0,,,0.350708,,,,,
1.45882275,1,,1.22525,,,,,,
1.459171625,0,,,0.348875,,,,,
1.463257708,1,,4.434958333,,,,,,
1.463607667,0,,,0.349959,,,,,
1.46471875,1,,1.461041667,,,,,,
1.46506875,0,,,0.35,,,,,
1.469157583,1,,4.438833333,,,,,,
1.469508,0,,,0.350417,,,,,
1.47260725,1,,3.449666667,,,,,,
1.472957958,0,,,0.350708,,,,,
1.476057958,1,,3.450708333,,,,,,
1.476408375,0,,,0.350417,,,,,
1.479503417,1,,3.445458333,,,,,,
1.479853708,0,,,0.350291,,,,,
1.483942917,1,,4.4395,,,,,,
1.484292125,0,,,0.349208,,,,,
1.485166167,1,,1.22325,,,,,,
1.485517167,0,,,0.351,,,,,
1.488604083,1,,3.437916667,,,,,,
1.488952833,0,,,0.34875,,,,,
1.489828125,1,,1.224041667,,,,,,
1.490178125,0,,,0.35,,,,,
1.493265667,1,,3.437541667,,,,,,
1.493615958,0,,,0.350291,,,,,
1.494490833,1,,1.225166667,,,,,,
1.494840208,0,,,0.349375,,,,,
1.498926125,1,,4.435291667,,,,,,
1.499275792,0,,,0.349667,,,,,
1.502373333,1,,3.447208333,,,,,,
1.502724292,0,,,0.350959,,,,,
1.505823792,1,,3.450458333,,,,,,
1.506174583,0,,,0.350791,,,,,
1.509268625,1,,3.444833333,,,,,,
1.509618875,0,,,0.35025,,,,,
1.512716958,1,,3.448333333,,,,,,
1.513066333,0,,,0.349375,,,,,
1.51716375,1,,4.446791667,,,,,,
1.51751425,0,,,0.3505,,,,,
1.518392708,1,,1.228958333,,,,,,
1.518742333,0,,,0.349625,,,,,
1.521829208,1,,3.4365,,,,,,
1.522179708,0,,,0.3505,,,,,
1.523056958,1,,1.22775,,,,,,
1.52340775,0,,,0.350792,,,,,
1.527492375,1,,4.435416667,,,,,,
1.527842875,0,,,0.3505,,,,,
1.530942458,1,,3.450083333,,,,,,
1.531292292,0,,,0.349834,,,,,
1.534391208,1,,3.44875,,,,,,
1.534741167,0,,,0.349959,,,,,
1.537840458,1,,3.44925,,,,,,
1.538191167,0,,,0.350709,,,,,
1.541290333,1,,3.449875,,,,,,
1.541641375,0,,,0.351042,,,,,
1.545741042,1,,4.450708333,,,,,,
1.546090875,0,,,0.349833,,,,,
1.546965417,1,,1.224375,,,,,,
1.547314875,0,,,0.349458,,,,,
1.550395125,1,,3.429708333,,,,,,
1.550744708,0,,,0.349583,,,,,
1.551622125,1,,1.227,,,,,,
1.55197225,0,,,0.350125,,,,,
1.556059708,1,,4.437583333,,,,,,
1.556410792,0,,,0.351084,,,,,
1.557519375,1,,1.459666667,,,,,,
1.557871833,0,,,0.352458,,,,,
1.561959667,1,,4.440291667,,,,,,
1.562308542,0,,,0.348875,,,,,
1.565403792,1,,3.444125,,,,,,
1.565752917,0,,,0.349125,,,,,
1.568851667,1,,3.447875,,,,,,
1.569201917,0,,,0.35025,,,,,
1.572300125,1,,3.448458333,,,,,,
1.572649625,0,,,0.3495,,,,,
1.576749583,1,,4.449458333,,,,,,
1.577099875,0,,,0.350292,,,,,
1.577974625,1,,1.225041667,,,,,,
1.578324583,0,,,0.349958,,,,,
1.581410917,1,,3.436291667,,,,,,
1.581761167,0,,,0.35025,,,,,
1.582636125,1,,1.225208333,,,,,,
1.58298575,0,,,0.349625,,,,,
1.587071583,1,,4.435458333,,,,,,
1.587421,0,,,0.349417,,,,,
1.588296917,1,,1.225333333,,,,,,
1.588647792,0,,,0.350875,,,,,
1.5927325,1,,4.435583333,,,,,,
1.593083208,0,,,0.350708,,,,,
1.596176958,1,,3.444458333,,,,,,
1.596525958,0,,,0.349,,,,,
1.599616083,1,,3.439125,,,,,,
1.599965542,0,,,0.349459,,,,,
1.603063917,1,,3.447833333,,,,,,
1.603413875,0,,,0.349958,,,,,
1.606511208,1,,3.447291667,,,,,,
1.606861625,0,,,0.350417,,,,,
1.610961542,1,,4.450333333,,,,,,
1.611312167,0,,,0.350625,,,,,
1.612188167,1,,1.226625,,,,,,
1.612538875,0,,,0.350708,,,,,
1.615625833,1,,3.437666667,,,,,,
1.615976042,0,,,0.350209,,,,,
1.616851125,1,,1.225291667,,,,,,
1.617200208,0,,,0.349083,,,,,
1.621285458,1,,4.434333333,,,,,,
1.621635875,0,,,0.350417,,,,,
1.624734458,1,,3.449,,,,,,
1.625083625,0,,,0.349167,,,,,
1.628180042,1,,3.445583333,,,,,,
1.628530167,0,,,0.350125,,,,,
1.631625375,1,,3.445333333,,,,,,
1.631974292,0,,,0.348917,,,,,
1.635073375,1,,3.448,,,,,,
1.635424542,0,,,0.351167,,,,,
1.639522125,1,,4.44875,,,,,,
1.6398725,0,,,0.350375,,,,,
1.640747167,1,,1.225041667,,,,,,
1.641096583,0,,,0.349416,,,,,
1.64418375,1,,3.436583333,,,,,,
1.644532958,0,,,0.349208,,,,,
1.645407167,1,,1.223416667,,,,,,
1.645758458,0,,,0.351291,,,,,
1.649850708,1,,4.443541667,,,,,,
1.65019925,0,,,0.348542,,,,,
1.651307917,1,,1.457208333,,,,,,
1.651658625,0,,,0.350708,,,,,
1.655747875,1,,4.439958333,,,,,,
1.656097458,0,,,0.349583,,,,,
1.659196542,1,,3.448666667,,,,,,
1.659546083,0,,,0.349541,,,,,
1.662645625,1,,3.449083333,,,,,,
1.662996208,0,,,0.350583,,,,,
1.666095792,1,,3.450166667,,,,,,
1.666447042,0,,,0.35125,,,,,
1.670545792,1,,4.45,,,,,,
1.670894708,0,,,0.348916,,,,,
1.67176975,1,,1.223958333,,,,,,
1.67211875,0,,,0.349,,,,,
1.675207125,1,,3.437375,,,,,,
1.675555833,0,,,0.348708,,,,,
1.676429458,1,,1.222333333,,,,,,
1.676780292,0,,,0.350834,,,,,
1.680863417,1,,4.433958333,,,,,,
1.681213708,0,,,0.350291,,,,,
1.68232525,1,,1.461833333,,,,,,
1.682675333,0,,,0.350083,,,,,
1.686763333,1,,4.438083333,,,,,,
1.687114333,0,,,0.351,,,,,
1.690213833,1,,3.4505,,,,,,
1.69056475,0,,,0.350917,,,,,
1.693661958,1,,3.448125,,,,,,
1.694012375,0,,,0.350417,,,,,
1.697111542,1,,3.449583333,,,,,,
1.697461917,0,,,0.350375,,,,,
1.701562542,1,,4.451,,,,,,
1.701911417,0,,,0.348875,,,,,
1.702786833,1,,1.224291667,,,,,,
1.703136958,0,,,0.350125,,,,,
1.706223583,1,,3.43675,,,,,,
1.706573875,0,,,0.350292,,,,,
1.707448458,1,,1.224875,,,,,,
1.707798333,0,,,0.349875,,,,,
1.710880333,1,,3.431875,,,,,,
1.711230333,0,,,0.35,,,,,
1.712101417,1,,1.221083333,,,,,,
1.712451625,0,,,0.350208,,,,,
1.716529167,1,,4.42775,,,,,,
1.716878917,0,,,0.34975,,,,,
1.719977,1,,3.447833333,,,,,,
1.720326583,0,,,0.349583,,,,,
1.723424625,1,,3.447625,,,,,,
1.723773917,0,,,0.349292,,,,,
1.726870167,1,,3.445541667,,,,,,
1.7272205,0,,,0.350333,,,,,
1.730319875,1,,3.449708333,,,,,,
1.730669,0,,,0.349125,,,,,
1.734765292,1,,4.445416667,,,,,,
1.735114917,0,,,0.349625,,,,,
1.735992,1,,1.226708333,,,,,,
1.736342125,0,,,0.350125,,,,,
1.739432542,1,,3.440541667,,,,,,
1.739783042,0,,,0.3505,,,,,
1.74065925,1,,1.226708333,,,,,,
1.741008333,0,,,0.349083,,,,,
1.745092208,1,,4.432958333,,,,,,
1.745442792,0,,,0.350584,,,,,
1.748542417,1,,3.450208333,,,,,,
1.748891583,0,,,0.349166,,,,,
1.751991333,1,,3.448916667,,,,,,
1.75234225,0,,,0.350917,,,,,
1.75544325,1,,3.451916667,,,,,,
1.755793083,0,,,0.349833,,,,,
1.758890667,1,,3.447416667,,,,,,
1.759241792,0,,,0.351125,,,,,
1.763338875,1,,4.448208333,,,,,,
1.763688625,0,,,0.34975,,,,,
1.764564,1,,1.225125,,,,,,
1.764914542,0,,,0.350542,,,,,
1.7680005,1,,3.4365,,,,,,
1.768350542,0,,,0.350042,,,,,
1.769226583,1,,1.226083333,,,,,,
1.769576792,0,,,0.350209,,,,,
1.773659083,1,,4.4325,,,,,,
1.774007625,0,,,0.348542,,,,,
1.775117542,1,,1.458458333,,,,,,
1.775468958,0,,,0.351416,,,,,
1.779557458,1,,4.439916667,,,,,,
1.779907,0,,,0.349542,,,,,
1.783003625,1,,3.446166667,,,,,,
1.783355167,0,,,0.351542,,,,,
1.786454208,1,,3.450583333,,,,,,
1.786803792,0,,,0.349584,,,,,
1.789901833,1,,3.447625,,,,,,
1.790250833,0,,,0.349,,,,,
1.794350083,1,,4.44825,,,,,,
1.794699417,0,,,0.349334,,,,,
1.795574083,1,,1.224,,,,,,
1.79592475,0,,,0.350667,,,,,
1.799011875,1,,3.437791667,,,,,,
1.799361167,0,,,0.349292,,,,,
1.800234958,1,,1.223083333,,,,,,
1.800586667,0,,,0.351709,,,,,
1.803674708,1,,3.43975,,,,,,
1.804024333,0,,,0.349625,,,,,
1.804898792,1,,1.224083333,,,,,,
1.805249,0,,,0.350208,,,,,
1.809333333,1,,4.434541667,,,,,,
1.809682792,0,,,0.349459,,,,,
1.812780625,1,,3.447291667,,,,,,
1.813131417,0,,,0.350792,,,,,
1.816230708,1,,3.450083333,,,,,,
1.81658,0,,,0.349292,,,,,
1.819680958,1,,3.45025,,,,,,
1.820030208,0,,,0.34925,,,,,
1.823125917,1,,3.444958333,,,,,,
1.823475792,0,,,0.349875,,,,,
1.827566083,1,,4.440166667,,,,,,
1.827915667,0,,,0.349584,,,,,
1.828792042,1,,1.225958333,,,,,,
1.829143625,0,,,0.351583,,,,,
1.832223875,1,,3.431833333,,,,,,
1.832574417,0,,,0.350542,,,,,
1.833451125,1,,1.22725,,,,,,
1.833799875,0,,,0.34875,,,,,
1.837889083,1,,4.437958333,,,,,,
1.838239917,0,,,0.350834,,,,,
1.841339708,1,,3.450625,,,,,,
1.841688417,0,,,0.348709,,,,,
1.844785208,1,,3.4455,,,,,,
1.845135875,0,,,0.350667,,,,,
1.848233333,1,,3.448125,,,,,,
1.848584125,0,,,0.350792,,,,,
1.851681083,1,,3.44775,,,,,,
1.852030167,0,,,0.349084,,,,,
1.856125875,1,,4.444791667,,,,,,
1.856475875,0,,,0.35,,,,,
1.85735175,1,,1.225875,,,,,,
1.857702333,0,,,0.350583,,,,,
1.8607895,1,,3.43775,,,,,,
1.861140208,0,,,0.350708,,,,,
1.862014667,1,,1.225166667,,,,,,
1.862364875,0,,,0.350208,,,,,
1.866451125,1,,4.436458333,,,,,,
1.866801792,0,,,0.350667,,,,,
1.867911542,1,,1.460416667,,,,,,
1.868260708,0,,,0.349166,,,,,
1.872348458,1,,4.436916667,,,,,,
1.872697542,0,,,0.349084,,,,,
1.875797375,1,,3.448916667,,,,,,
1.876148417,0,,,0.351042,,,,,
1.879249708,1,,3.452333333,,,,,,
1.879600875,0,,,0.351167,,,,,
1.882697333,1,,3.447625,,,,,,
1.883047458,0,,,0.350125,,,,,
1.887147333,1,,4.45,,,,,,
1.887495875,0,,,0.348542,,,,,
1.888370042,1,,1.222708333,,,,,,
1.888718833,0,,,0.348791,,,,,
1.891806625,1,,3.436583333,,,,,,
1.892155958,0,,,0.349333,,,,,
1.893031083,1,,1.224458333,,,,,,
1.89338175,0,,,0.350667,,,,,
1.897470083,1,,4.439,,,,,,
1.897818625,0,,,0.348542,,,,,
1.8989275,1,,1.457416667,,,,,,
1.899277917,0,,,0.350417,,,,,
1.903367208,1,,4.439708333,,,,,,
1.903717083,0,,,0.349875,,,,,
1.90681425,1,,3.447041667,,,,,,
1.907165167,0,,,0.350917,,,,,
1.910261292,1,,3.447041667,,,,,,
1.910610208,0,,,0.348916,,,,,
1.913708667,1,,3.447375,,,,,,
1.914059625,0,,,0.350958,,,,,
1.918156958,1,,4.448291667,,,,,,
1.918508583,0,,,0.351625,,,,,
1.919384333,1,,1.227375,,,,,,
1.919735417,0,,,0.351084,,,,,
1.922822375,1,,3.438041667,,,,,,
1.923173208,0,,,0.350833,,,,,
1.924049542,1,,1.227166667,,,,,,
1.924400917,0,,,0.351375,,,,,
1.927486958,1,,3.437416667,,,,,,
1.927836083,0,,,0.349125,,,,,
1.928710667,1,,1.223708333,,,,,,
1.929060667,0,,,0.35,,,,,
1.9331455,1,,4.434833333,,,,,,
1.933495958,0,,,0.350458,,,,,
1.936595542,1,,3.450041667,,,,,,
1.936944292,0,,,0.34875,,,,,
1.94003875,1,,3.443208333,,,,,,
1.940389,0,,,0.35025,,,,,
1.943477125,1,,3.438375,,,,,,
1.943827625,0,,,0.3505,,,,,
1.94692875,1,,3.451625,,,,,,
1.947279,0,,,0.35025,,,,,
1.951378708,1,,4.449958333,,,,,,
1.951728667,0,,,0.349959,,,,,
1.952606542,1,,1.227833333,,,,,,
1.952955375,0,,,0.348833,,,,,
1.956041167,1,,3.434625,,,,,,
1.956391292,0,,,0.350125,,,,,
1.957268083,1,,1.226916667,,,,,,
1.957619542,0,,,0.351459,,,,,
1.96170525,1,,4.437166667,,,,,,
1.962055667,0,,,0.350417,,,,,
1.965151833,1,,3.446583333,,,,,,
1.965501083,0,,,0.34925,,,,,
1.968601333,1,,3.4495,,,,,,
1.968951375,0,,,0.350042,,,,,
1.97205025,1,,3.448916667,,,,,,
1.972399208,0,,,0.348958,,,,,
1.975501,1,,3.45075,,,,,,
1.975852708,0,,,0.351708,,,,,
1.979955625,1,,4.454625,,,,,,
1.980305875,0,,,0.35025,,,,,
1.981182625,1,,1.227,,,,,,
1.981534875,0,,,0.35225,,,,,
1.984623208,1,,3.440583333,,,,,,
1.984974208,0,,,0.351,,,,,
1.985850292,1,,1.227083333,,,,,,
1.986199833,0,,,0.349541,,,,,
1.99028375,1,,4.433458333,,,,,,
1.990633958,0,,,0.350208,,,,,
1.991742042,1,,1.458291667,,,,,,
1.992094333,0,,,0.352291,,,,,
1.996182083,1,,4.440041667,,,,,,
1.996531375,0,,,0.349292,,,,,
1.999628583,1,,3.4465,,,,,,
1.999977292,0,,,0.348709,,,,,
2.003073625,1,,3.445041667,,,,,,
2.003422667,0,,,0.349042,,,,,
2.00652,1,,3.446375,,,,,,
2.00687,0,,,0.35,,,,,
2.010966417,1,,4.446416667,,,,,,
2.011315792,0,,,0.349375,,,,,
2.012191,1,,1.224583333,,,,,,
2.012540708,0,,,0.349708,,,,,
2.015626583,1,,3.435583333,,,,,,
2.015975125,0,,,0.348542,,,,,
2.016850125,1,,1.223541667,,,,,,
2.017200292,0,,,0.350167,,,,,
2.020279292,1,,3.429166667,,,,,,
2.020628667,0,,,0.349375,,,,,
2.021502333,1,,1.223041667,,,,,,
2.021852625,0,,,0.350292,,,,,
2.02593675,1,,4.434416667,,,,,,
2.026287458,0,,,0.350708,,,,,
2.029384208,1,,3.447458333,,,,,,
2.029734833,0,,,0.350625,,,,,
2.032832833,1,,3.448625,,,,,,
2.033184042,0,,,0.351209,,,,,
2.036282333,1,,3.4495,,,,,,
2.0366325,0,,,0.350167,,,,,
2.039731917,1,,3.449583333,,,,,,
2.040081167,0,,,0.34925,,,,,
2.044181542,1,,4.449625,,,,,,
2.044532333,0,,,0.350791,,,,,
2.0454085,1,,1.226958333,,,,,,
2.045758417,0,,,0.349917,,,,,
2.048842417,1,,3.433916667,,,,,,
2.049192167,0,,,0.34975,,,,,
2.050067625,1,,1.225208333,,,,,,
2.050416333,0,,,0.348708,,,,,
2.054499167,1,,4.431541667,,,,,,
2.054849875,0,,,0.350708,,,,,
2.057938625,1,,3.439458333,,,,,,
2.058287333,0,,,0.348708,,,,,
2.06138325,1,,3.444625,,,,,,
2.061732417,0,,,0.349167,,,,,
2.064831542,1,,3.448291667,,,,,,
2.065181417,0,,,0.349875,,,,,
2.068278125,1,,3.446583333,,,,,,
2.068629542,0,,,0.351417,,,,,
2.072725958,1,,4.447833333,,,,,,
2.07307525,0,,,0.349292,,,,,
2.07395,1,,1.224041667,,,,,,
2.074301083,0,,,0.351083,,,,,
2.077386917,1,,3.436916667,,,,,,
2.077736,0,,,0.349083,,,,,
2.0786115,1,,1.224583333,,,,,,
2.078960958,0,,,0.349458,,,,,
2.083037375,1,,4.425875,,,,,,
2.083387583,0,,,0.350208,,,,,
2.0844955,1,,1.458125,,,,,,
2.084845375,0,,,0.349875,,,,,
2.0889335,1,,4.438,,,,,,
2.089282292,0,,,0.348792,,,,,
2.092381208,1,,3.447708333,,,,,,
2.092730167,0,,,0.348959,,,,,
2.095830208,1,,3.449,,,,,,
2.096180583,0,,,0.350375,,,,,
2.099280708,1,,3.4505,,,,,,
2.099630625,0,,,0.349917,,,,,
2.103731792,1,,4.451083333,,,,,,
2.104081667,0,,,0.349875,,,,,
2.104957667,1,,1.225875,,,,,,
2.105307917,0,,,0.35025,,,,,
2.108395375,1,,3.437708333,,,,,,
2.108746167,0,,,0.350792,,,,,
2.109621167,1,,1.225791667,,,,,,
2.109971708,0,,,0.350541,,,,,
2.114057792,1,,4.436625,,,,,,
2.114407875,0,,,0.350083,,,,,
2.115518208,1,,1.460416667,,,,,,
2.115868,0,,,0.349792,,,,,
2.119954417,1,,4.436208333,,,,,,
2.12030375,0,,,0.349333,,,,,
2.123402,1,,3.447583333,,,,,,
2.123751333,0,,,0.349333,,,,,
2.126852167,1,,3.450166667,,,,,,
2.127202167,0,,,0.35,,,,,
